artist,song,signified,signifier,line
Del The Funky Homosapien,Followers,jewel,a ruby,Here's a little jewel like a ruby
Aceyalone,I Think?,kinda,a flux capacitor,Kinda like a flux capacitor
D-Fyne,Bitches Are Hustlers Too,breakin,cookies,I'm breakin the niggas like cookies
D-Fyne,Bitches Are Hustlers Too,large,God,I'm livin large like God
Bobby Fischer (Rapper),Dreams,tight,a blunt that wo nt light,Memories got me tight like a blunt that won't light
50 Cent,Funeral Music Camron Diss,chubby,Ricky Ross,I'm eatin good but I ain't chubby like Ricky Ross
Goodie Mob,Ghetto-ology,folk,them,Just like them folk that say they know me from my old days
Goodie Mob,Ghetto-ology,wobblin,a duck,Wobblin' like a duck
Capone-N-Noreaga,T.O.N.Y. Top of New York,sword,shinobi,"Como ta? I smoke bogey, sword like shinobi"
Chamillionaire,Gotta Be Playr,koopa,Jordan and Chamill,They say Koopa like Jordan and Chamill like Pippen (ballin)
Chamillionaire,Gotta Be Playr,boys,Chamill,Still pullin up on you boys like Chamill ain't trippin (trippin)
Chamillionaire,Gotta Be Playr,star,Joan ( Joan,And I'm fittin to be a star like Joan (Joan)
Chamillionaire,Gotta Be Playr,buttons,a Genesis ( Sega,Vehicles is black and got buttons like a Genesis (Sega)
Chamillionaire,Gotta Be Playr,ballin,a mother that s a real large Nugget,Ballin like a mother that's a real large Nugget
Chamillionaire,Gotta Be Playr,lookin,a hovercraft,"Gators slap another bath, lookin like a hovercraft"
Atoms Family,Freestyle at Da Crypt,political,Dennis Miller,"Like the mist of a gorilla, I get political like Dennis Miller"
Atoms Family,Freestyle at Da Crypt,flows,a frisbee,Of course the cryptic one tosses flows like a frisbee
Atoms Family,Freestyle at Da Crypt,rhymes,"fabric , magical emcee","I wring rhymes like fabric, magical emcee"
Atoms Family,Freestyle at Da Crypt,member,Fester,My style'll rock Atoms Family/Addams Family member like Fester
Atoms Family,Freestyle at Da Crypt,men,an egyptian,"Like an egyptian, eclipse men"
Atoms Family,Freestyle at Da Crypt,bust,techs,"Cannibal O, plus the x, lust to sex, bust like techs"
Atoms Family,Freestyle at Da Crypt,rap,"a pigeon , trapped in system ,","Like a pigeon, trapped in system, rap with prisons"
2Pac,Never B Peace Nitty Remix,friend,mine,And it ain't hard to find a friend like mine
Baby Bash,Thats My Lady Money,ride,the wind,"Now we gon' ride like the wind, my lover, my dividend"
Black Milk,Hold it Down,mobile,motorhomes,State-to-state mobile like motorhomes
Black Milk,Hold it Down,hands,a bank robber,Hands up like a bank robber says so
De La Soul,Forever,style,giddy - up,"Cowboy-style like giddy-up, she get forever"
De La Soul,Forever,dark,coffee,"Skin dark like coffee, bitch get off me"
De La Soul,Forever,hearts,crooked card decks,"Steal hearts like crooked card decks, with more facts"
De La Soul,Forever,flights,spaceship s,Screams take flights like spaceship's at nights
Wale,600 Benz,shit,a HBCU,"All black everything, this shit like a HBCU"
Wale,600 Benz,l,the  7 - 2 Dolphins,Cause it's hot in here and I got no L like the '7-2 Dolphins
Wale,600 Benz,hundreds,it,Dropping hundreds like it ain't nothin'
Eminem,Youre Never Over,angel,you,Not many are lucky enough to have a guardian angel like you
Dayton Family,Simple Wish,wet,a fucking mob,"And get you set up, get you wet up like a fucking mob"
Papoose,Shoot Me A Fair One,famine,"womens son , Lil Kim and them","Duke your famine like womens son, Lil Kim and them"
Papoose,Shoot Me A Fair One,more,Obama versus Hillary,"More like Obama versus Hillary, nothing"
Chamillionaire,On Yo Azz,hood,you,"Yo own hood don't even like you, they like ""Chamillionaire is gravy"""
Chamillionaire,On Yo Azz,niggas,Rock - A - Bye baby,"Niggas like Rock-A-Bye baby, cockin' .380's on the daily"
Chamillionaire,On Yo Azz,crib,you,"Showin' yo crib like you ballin' big, I was killin' em' with patience"
Da Hol' 9,Gangsta-Luv,thurl,my damn record label,Hella thurl like my damn record label
Tha Dogg Pound,One By One,place,"home , nigga","Ain't no place like home, nigga, that I can call my own"
Tha Dogg Pound,One By One,lyrics,"dot to dot , connectin","Connectin' lyrics like dot to dot, connectin' blocks"
Tha Dogg Pound,One By One,minds,Waco,And I'm controlling minds like Waco
Tha Dogg Pound,One By One,schemes,Stephen King,"Super supreme, I plot schemes like Stephen King and"
Tekitha,I Can See,clear,a vision,I can see clear like a vision
Tekitha,I Can See,eyes,a bird,"Eyes like a bird, Jay Bird, best seen and best heard"
Tekitha,I Can See,clear,a vision,Hey.. hey (I could see you clear like a vision)
Capital Tax,The Masha,stunts,Kenievel,"Like Devo, pull stunts like Kenievel"
Capital Tax,The Masha,good,Chex,"Good like Chex, crazy fly like a Rolex"
Capital Tax,The Masha,damn,Uncle Sam,"I gives a damn like Uncle Sam, won't sweat ya like Spam"
Capital Tax,The Masha,wax,Pledge,"See the Tza wax like Pledge, then shake my funky dreads"
Capital Tax,The Masha,spot,a sundae on a Tuesday,But yet I hits the spot like a sundae on a Tuesday
Capital Tax,The Masha,dough,a beggar,"With pleasure, then clock crazy dough like a beggar"
Coolio,2 Minutes  21 Seconds Of Funk,hits,niggas slang cavi,Cause I slang hits like niggas slang cavi
Goodie Mob,Dirty South,school,Charles,"Mack town keeps growing, old school like Charles"
Goodie Mob,Dirty South,stankin,dem Lincolns in Piedmont Park,Stankin' like dem Lincolns in Piedmont Park
The Streets,Fit but You Know It,rude,good,"Not rude like 'good', but just rude like 'uncouth'"
Chubb Rock,The Hatred,neat,Tony Randall,U.S. coverups are neat like Tony Randall
Rick Ross,RetroSuperFuture,smokin,a Taylor,Smokin like a Taylor so the paper is all white
Rick Ross,RetroSuperFuture,fear,the Mack 11 on me nigga,Like the Mack 11 on me nigga no fear
The Alchemist,D Block to QB,niggas,handball,"Smack the shit out niggas like handball, or I give 'em a fair one"
The Alchemist,D Block to QB,mine,a nigga on the road,Mine like a nigga on the road takin his last walk
King Los,Kind Of A Big Deal,puffy,that referee that missed all of them,Puffy like that referee that missed all of them big calls
D12,B N U,ornery,Dolemite,We hard to get along with stay ornery like Dolemite
Big Ron,Rag Top Down,love,the Bahamas,Brown love like the Bahamas
Chubb Rock,Im the Man,racists,Howard Sterns,To expose the racists like Howard Sterns
Chubb Rock,Im the Man,genius,him,A genius like him should drive a Benz
Wale,90210,life,TV,She live her whole life like TV
Wale,90210,life,TV,She live her whole life like TV
Wale,90210,life,TV,She live her whole life like TV
Wale,90210,life,TV,She live her whole life like TV
Coolio,Smokin Stix,styles,a demon,"Jumped in the bucket, mad styles like a demon"
Drake,Special,something,Drew Lord,"And pass me, classy, something like Drew Lord"
Odd Future,Swag Me Out,bitch,"bubblegum , ha - tch","And chew you up bitch like bubblegum, ha-tch, ha-tch"
Odd Future,Swag Me Out,nigga,me,Never met a nigga like me because I'm an Oddsby
Odd Future,Swag Me Out,shoot,a deer,"So, get the fuck out 'fore shoot you like a deer"
Odd Future,Swag Me Out,ass,a fucking baboon,Telling you to eat a ass like a fucking baboon
Clipse,Keys Open Doors,story,"Cham ,","This is my ghetto story like Cham, Ice-P is the Don Dada"
Clipse,Keys Open Doors,niggas,you,"Like you internet sharin' my files, you MySpace niggas"
Clipse,Keys Open Doors,fake,the hoes on Flavor,These bitches fake like the hoes on Flavor
Dr. Dre,High Powered,bombs,Hiroshima,I drop bombs like Hiroshima
Ben Hated,Escalades  Navigators,comin,the folks in the back door,Comin through like the folks in the back door
Ben Hated,Escalades  Navigators,nigga,you,Nigga like you wanna give me a pound
MF DOOM,Gas Drawls,shop,jiffy ( Pop - pop,Be up on mad schemes that heat shop like jiffy (Pop-pop)
MF DOOM,Gas Drawls,setup,bull - fight,"Rifle, dead-up setup like bull-fight"
MF DOOM,Gas Drawls,squares,Sicilians,Still quick to slice squares like Sicilians
MF DOOM,Gas Drawls,tight,a noose,Two times a day with brothers that's tight like a noose
MF DOOM,Gas Drawls,jaw,federal drastic law,Breakin' glass and plastic jaw like federal drastic law
MF DOOM,Gas Drawls,steady,tricycles,"The flow is at pedal pace, steady like tricycles"
MF DOOM,Gas Drawls,bitches,nickels,And baggin' bitches like nickels 'cause I lick 'em where they tickle
De La Soul,Big Brother Beat,good,wheat bread,The De La's gonna do the body good like wheat bread
De La Soul,Big Brother Beat,life,"a hammock , invested stocks","Swingin' life like a hammock, invested like stocks"
De La Soul,Big Brother Beat,fresh,baby breath,"This is the mighty Mos Def, style fresh like baby breath"
De La Soul,Big Brother Beat,smooth,gabardine,When I speak on groups and I'm smooth like gabardine
De La Soul,Big Brother Beat,ways,them,"Wicked ways of livin, like them glassy eyed beans"
4th Disciple,Wit Da Evilz,weak,a pitcher,Strikin the weak like a pitcher
JAY-Z,Streets Is Watching,soft,bread,You boys are soft like bread
Al-D,Mailman,niggas,stop signs,"Every nickel and dime, I stop niggas like stop signs"
Da Brat,Intro,bust,a semi gun,Steady bust like a semi gun
Da Brat,Intro,murder,that,Commit a murder like that
Da Brat,Intro,dustin,Hoffman,Dustin' em off like Hoffman and hush 'em
Da Brat,Intro,calibers,Tae - Bo,And work thirty calibers off like Tae-Bo
Cypress Hill,Stoned is the Way of the Walk,ass,the buddah,I hit they' ass like the buddah that's stinky
Cypress Hill,Stoned is the Way of the Walk,somethin',loco,Somethin' like loco then I turn into this loocoo
Brand Nubian,The Return,fat,Joe Crack,"We stay Fat like Joe Crack, Lord Jamar"
Brand Nubian,The Return,zig,Zorro,Zig Zag Zig like Zorro now we makin more bread than Stella Doro
Brand Nubian,The Return,tight,two - seaters,"Rhyme flow stay off the meter, tight like two-seaters"
Brand Nubian,The Return,nuts,a cellblock filled with dick beaters,Make y'all get nuts like a cellblock filled with dick beaters
Brand Nubian,The Return,dissapear,Copperfield,"Y'all know the deal, grab this paper, dissapear like Copperfield"
XV,Vizzy Zone,life,amusement parks,Life’s like amusement parks and this is my theme’s song
Beanie Sigel,I Go Off,shit,a colonic,"Ready to dig a nigga shit like a colonic, I go off"
Beanie Sigel,I Go Off,light,Heav D,"Flow smooth, light on my feet like Heav D"
Beanie Sigel,I Go Off,nother,Sige,You don't know a noone 'nother like Sige
Biz Markie,Come Party,school,a permanent crease,I am old school like a permanent crease
Diamond Shell,Back Again,bass,"a cello ,","Droppin bass like a cello, shakin like Jell-o"
Diamond Shell,Back Again,crews,a pancake stack,Cause I'ma eat whole crews like a pancake stack
Diamond Shell,Back Again,comin,a bald man s hairline,"Yeah, I'm comin back like a bald man's hairline"
J3,Monster,runnin,obama,"Runnin this shit like obama, so holla"
J3,Monster,runnin,obama,"Runnin this shit like obama, so holla"
J3,Monster,cookies,fame - ame,Panties on the floor I get them cookies like fame-ame-ous
J3,Monster,runnin,obama,"Runnin this shit like obama, so holla"
Brother Ali,Missing Teeth,magician,David Blaine,Street magician like David Blaine with these songs
B.W.P.,Fuck a Man,bitch,me,And a bitch like me got a foot on his ass
Cypress Hill,Tequila Sunrise Remix,heated,Tiger Balm,"Keeping her warm, leaving her heated like Tiger Balm"
Cypress Hill,Tequila Sunrise Remix,dangerous,Shannon Greary,I'm dangerous like Shannon Greary
Compton's Most Wanted,Im Wit Dat,somethin,that,"Like we can't cut it, or somethin like that"
Chino XL,Partner To Swing,hot,"Patra , Doggystyle on all fours","I'm hot like Patra, Doggystyle on all fours"
Chino XL,Partner To Swing,career,Christopher Williams,End your career like Christopher Williams did Al B. Sures
Chino XL,Partner To Swing,surgery,Quincey Jones,Leave you needing arthroscopic surgery like Quincey Jones
Chino XL,Partner To Swing,time,Barisa,You better recognize and know the time like Barisa or dance like Kid'N'Play
Chino XL,Partner To Swing,shit,Red Fox,Throwin' out my shit like Red Fox did Ann Nester
Chino XL,Partner To Swing,asshole,Dennis Leary,"But you can't hear me, cause you're an asshole like Dennis Leary"
Atmosphere,Not Another Day,gun,them,A gun like them kids on the news did
XV,Top Of The World,comin,a set of guillotines,"Comin' at they neck, like a set of guillotines"
XV,Top Of The World,searchin,a VH1 Broadcast,"Searchin' for it like a VH1 Broadcast, I ask, Freshmen"
XV,Top Of The World,flames,Jack Be Nimble,Overcame the flames like Jack Be Nimble
Lil B,Salute to the Bitch,strapped,the Taliban,30 rounds clips and I'm strapped like the Taliban
Lil B,Salute to the Bitch,strapped,the Taliban,30 rounds clips and I'm strapped like the Taliban
Jay Electronica,So What You Saying,probin,a geologist,Jay electrolysis probin the globe like a geologist
Jay Electronica,So What You Saying,page,a rhyme from the clip,Every page of my poetry's like a rhyme from the clip
Jay Electronica,So What You Saying,niggas,Rowdy Rod Piper,Suplexin niggas like Rowdy Rod Piper
Jay Electronica,So What You Saying,lead,Zeppelin,Or catch lead like Zeppelin
AZ,Still Alive,key,them,I'm low key like them old G crooks out west
The Game,120 Bars,chewin,Hova in Takeover,"Like Hova in Takeover, chewin' out Mobb Deep"
Al-D,Grippin Grain,stupid,cupid,"Left her stupid like cupid, and put a plug in her ass"
Sage Francis,Makeshift Patriot,times,these I freestyle biased opinions,It's times like these I freestyle biased opinions every other sentence
Killah Priest,Horsemen Talk,mothafuckas,kilos,I start cookin' mothafuckas like kilos
Killah Priest,Horsemen Talk,maker,Mentos,"Mena trois menaces, murder fresh-maker like Mentos"
Killah Priest,Horsemen Talk,rock,cement,"Rock like cement, cum like semen"
Killah Priest,Horsemen Talk,homey,Kid Rock s,And kill your little homey like Kid Rock's
Killah Priest,Horsemen Talk,laughin,madmen,"Laughin' like madmen, swallowin X tablets"
Killah Priest,Horsemen Talk,spittin,me,A nigga spittin' like me ain't supposed to break
Deadly Venoms,Wrong Place,blasting,"blaow ,","Gun fire blasting like blaow, blaow"
Deadly Venoms,Wrong Place,snake,me,"Snake and creep like me slidded out the jam, right into the jelly"
Deadly Venoms,Wrong Place,large,Marge,"I'm large like Marge, and I ain't with the gun charge"
Kid Cudi,Super Boo,somethin,a eye candy photo,Somethin like a eye candy photo
Kid Cudi,Super Boo,fittin,a scarf,I ain't fittin like a scarf in the summer
Crooked I,Talkin to Myself,outlaw,E.D.I.,"A Outlaw like E.D.I., livin’ the Thug Life like Big Syke"
Bronze Nazareth,He Died from Pen,words,wings across the battered skies,His words like wings across the battered skies
Bronze Nazareth,He Died from Pen,nasty,bones underneath killers  homes,I'm nasty like bones underneath killers' homes
Daddy-O,Brooklyn Bounce,stop,a Vette,"Non-stop, like a Vette with a soft top"
Daddy-O,Brooklyn Bounce,doors,a big bad wolf,Blowin' down doors like a big bad wolf
Daddy-O,Brooklyn Bounce,mc,the World Trade,Ignitin' MC's like the World Trade got hit
JAY-Z,American Gangster,boy,Mike,Now they wanna do your boy like Mike in his prime
Coolio,What is a MC,homie,that,"Where niggas do it all, homie just like that"
Coolio,What is a MC,homie,that,"Where niggas do it all, homie just like that"
Coolio,What is a MC,dip,the old school,"We gon' dip like the old school, c'est la vie"
Bow Wow,Here I Go,sweet,brownies and my crib,"Yeah, these niggas sweet like brownies and my crib so big I swear it's got it's own count. (Wizzle!)"
Bow Wow,Here I Go,hot,hell,Bitch I'm hot like hell!
Bow Wow,Here I Go,feelin,a vet nigga,"I'm 24, but I'm feelin' like a vet nigga"
Apathy,Science of the Bumrush,lips,chicks getting collagen,Leave you wit fat lips like chicks getting collagen
Apathy,Science of the Bumrush,emcees,a tropical tan,I burn emcees like a tropical tan
Apathy,Science of the Bumrush,fan,Stan,You just an overly obsessed fan like Stan
MC Eiht,Murder at Night,hungry,you,"Cause niggas be hungry like you and they ready to test"""
MC Eiht,Murder at Night,rhymes,"weight ,","Push rhymes like weight, push - real weight"
Brotha Lynch Hung,Die 1 by 1,die,the ones,"DIE, Like the ones before you"
Benzino,Trying to Make it Through,niggas,the gunplay,We up in houston where niggas like the gunplay
Declaime,Dearest Desiree,actin,that,Why's your momma actin like that
C-Murder,AKickDoe,dangerous,Freddy,You see I'm dangerous like Freddy
C-Murder,AKickDoe,messy,Betsy,You see I run through your house and leave it messy like Betsy
J. Cole,Cost Me a Lot,money,Deion with the Jheri curl,Must be the money like Deion with the Jheri curl
Kurupt,Under Pressure,rookie,Mack 10,I'm a bet I'm not a rookie like Mack 10 said
Kurupt,Under Pressure,spot,shell shock,I'mma hit ya spot like shell shock
Tha Alkaholiks,Likwit,nappy,Misty,Get with the clippers never nappy like Misty
Tha Alkaholiks,Likwit,flowin,Likwit,Get with the crew that's flowin like Likwit
Tha Alkaholiks,Likwit,fat,Rickie Nixon s,"E-Swift does the mixin, pockets fat like Rickie Nixon's"
Tha Alkaholiks,Likwit,party,a Alkaholik party,(Ain't no party like a Alkaholik party)
Tha Alkaholiks,Likwit,flowin,Likwit,Yo (flowin' like Likwit)
Tha Alkaholiks,Likwit,flowin,Likwit,Ahh yeah [ahh yeah ahh yeah ahh yeah] flowin' like Likwit
Chris Lowe (2),Round  Round,bust,we,So bust this like we in it at 6
Cypress Hill,Bitter,bodies,hands,Bullets filled up bodies like hands from my physical
Boo & Gotti,Chicago,legendary,"Jordan , payton and compon","I keep it legendary like Jordan , payton and compon"
Cypress Hill,Real Thing,nothing,the real thing,Cuz ain't nothing like the real thing
Cypress Hill,Real Thing,nothing,the real thing,Cuz ain't nothing like the real thing
Bloods & Crips,Gs  Locs,crab,a bigarette,"I'm puttin' in work, smokin' a Crab like a bigarette"
Bloods & Crips,Gs  Locs,sparkin,some folders,I'm sparkin' like some folders
Bloods & Crips,Gs  Locs,clear,crystal,My point is made clear like crystal
Gangsta Boo,Suck a Little Dick,job,a pro,Doin' your job like a pro
Bronze Nazareth,The Beacetro,shift,this,Do you remember the last time you heard shift like this
Da Hol' 9,Click Clack,bushes,surprise,"Jump out the bushes like ""surprise"" on the mo"
Choclair,Bare Witness,slide,the doors on the Caravan,"Bless the man, slide like the doors on the Caravan"
Choclair,Bare Witness,shakes,a sickness,{Rap so exact you catch the shakes like a sickness}
Choclair,Bare Witness,cruise,some act figures,"Green in the jean, Cruise like some act figures"
DMX,Damien,d,you,"But who…? Name's D like you, but my friends call me Damien"
Big Sean,My Closet,press,all the suits that s in my closet,Full court press like all the suits that's in my closet
Damu Ridas II (Bloods),Young Active Brazy,actin,they,Niggas on the streets actin' like they trusties
Damu Ridas II (Bloods),Young Active Brazy,growin,"samoans , me and T - man","Hair growin' like samoans, me and T-man"
Count Bass D,On the Reels,cash,Rasputin,I'm disputing your cash Stash like Rasputin
Count Bass D,On the Reels,bliss,Melvin,"Pure Bliss like Melvin, are all the reasons MFing"
MellowHype,Pimp Slap,piano,a trumpet,"Amongst this, playin' the piano like a trumpet"
MellowHype,Pimp Slap,bluff,a tarot,I read through niggas that bluff like a tarot
Buckshot,I Got Cha Opin 09,sips,Biggie,I take two sips and recline like Biggie
Buckshot,I Got Cha Opin 09,smooth,a Benz,"I'm, smooth like a Benz if I'm on new rims"
Cypress Hill,Pass the Dutch,riddle,it,I'm sinkin' a riddle like it was quicksand
David Banner,Get Down Like a Pimp Remix,legs,a chicken wing,Baby gul' let me see you fold up your legs like a chicken wing
David Banner,Get Down Like a Pimp Remix,bitches,a pimp,While I'm watchin all the bitches like a pimp while I'm holdin' my cup
Capone-N-Noreaga,Queens Finest,nigga,me,"Watch me flow, a nigga like me all about dough"
Eminem,Still Don’t Give a Fuck,open,broken water mains,And bust open like broken water mains
Drake,Faded,key,Ja Rule new name,So I stay low-key like Ja Rule new name
Clinton Sparks,Still Cant Deny It,change,the leaves,These niggas change like the leaves when the summer's through
Clinton Sparks,Still Cant Deny It,cheddar,Richard Pryor,Nigga I blow cheddar like Richard Pryor
Cappadonna,Milk the Cow,gettin,cheese in these tracks,Be gettin me high just like cheese in these tracks
Defari,I Cant Wait L.A. City,kidd,that brother Jason,My mother's maiden name is Kidd like that brother Jason
N.W.A,I Aint tha 1,brother,me,A brother like me is only out for one thing
N.W.A,I Aint tha 1,nothing,your father,'Cause you know I'm looking nothing like your father
Chamillionaire,Top Down Money Up,mac,your laptop,Because I'm a mack/Mac like your laptop so tell 'em that on iChat
Chamillionaire,Top Down Money Up,actin,my publicist,"Actin just like my publicist, I think I'm bout to press release"
Black Star,K.O.S. Determination,clashin,Titans,"But what they writin' got us clashin' like Titans, it's not excitin'"
Black Star,K.O.S. Determination,y',a flower with the power of the evident,Now y'all bloomin' like a flower with the power of the evident
Black Star,K.O.S. Determination,people,Gattaca,These people into clonin' like Gattaca
Chino XL,Night of the Blood Spiller,drunk,"Muhammad Ali , G","Leave 'em punch-drunk like Muhammad Ali, G"
Chino XL,Night of the Blood Spiller,twisted,Mary Butterfucco s face,Still my brain's twisted like Mary Butterfucco's face
Bronze Nazareth,Wrong Growth,metal,the Brooklyn s room,"Traveled by foot platoon, metal like the Brooklyn's room"
Bronze Nazareth,Wrong Growth,lord,dirty,"North to dirty south, lord like dirty out"
The Diplomats,So Free,stretch,boomerang,This is stretch cash comeback like boomerang
The Diplomats,So Free,free,the song I sing,"All day long I sling, I'm so free like the song I sing, I'm soo freee likeee"
The Diplomats,So Free,free,a mixtape rapper,I'm free like a mixtape rapper that just ain't known
The Diplomats,So Free,free,a right hand man that just came home,Free like a right hand man that just came home I'm free
The Diplomats,So Free,free,somethin for nothin and,I'm free like somethin for nothin and I'mma keep on stuntin and frontin
The Diplomats,So Free,free,the local papers,Niggas please shit I'm free like the local papers
The Roots,Adrenaline,takin,Knots Landing,"Commandin', takin' you back like Knots Landing"
Lil Wayne,Tha Mobb,awkward,"Cartwright , fuck with a nigga","I'm awkward like Cartwright, fuck with a nigga"
Compton's Most Wanted,I Mean Biznez,feelin,a villain cause,Feelin like a villain cause I'm illin
Compton's Most Wanted,I Mean Biznez,potent,some Chocolate Thai,"And geah, the E is potent like some Chocolate Thai"
The Creators,Hard Margin,high,astrophysics,Stakes is high like astrophysics
The Creators,Hard Margin,crowd,cattle from here to Picadilly Circus,Movin the crowd like cattle from here to Picadilly Circus
The Creators,Hard Margin,town,Godzilla,We flatten your town like Godzilla
The Creators,Hard Margin,intense,great sex,Whatever the currency we currently intense like great sex
The Creators,Hard Margin,vets,fights,On mics I break up vets like fights
The Creators,Hard Margin,rookies,cookies,Crumble up rookies like cookies
The Creators,Hard Margin,tap,Savion,"I flow clear like Evian, tap on that ass like Savion"
The Creators,Hard Margin,blue,Miles,My rhyme is true and leave you kinda blue like Miles
The Creators,Hard Margin,green,spinach,"Corny cats, no experience, green like spinach"
The Creators,Hard Margin,red,Martian,"Rock your whole head, Code Red like Martian"
Criminalz,My Life,niggas,me,Niggas like me ain't gon' never be shit
Aesop Rock,Zodiaccupuncture,guns,a noon six burner lit up on the ninth pace,Jump guns like a noon six burner lit up on the ninth pace
Dark Lotus,Corrosion,wither,tree bark,Wither like tree bark slowly I implode
dead prez,I’m a African,black,"Steve Biko , raised in the ghetto by the people","I'm black like Steve Biko, raised in the ghetto by the people"
Lil Flip,Too Much Paper,hook,that,I'll do the hook like that
Copywrite,Fire it Up,place,home,"O-H-I-O, no place like home"
Copywrite,Fire it Up,a,pregnancy,"Seven eight's a heavyweight, like pregnancy"
Copywrite,Fire it Up,bloodshot,a crip  set,And already my eyes are bloodshot like a crip' set
Copywrite,Fire it Up,money,HELL,So bet the money you got MY ALBUM'S LIKE HELL!
Capone-N-Noreaga,Rotate,money,Busta Bus,I get that Arab Money like Busta Bus
Capone-N-Noreaga,Rotate,shits,diapers,I make hits to be the shits like diapers
Capone-N-Noreaga,Rotate,l,Lexus,"We win, while we take a L like Lexus"
Chris Lowe (2),Buckwhylin,raw,cocaine you wanna,My shit so raw like cocaine you wanna sniff me
Ali Jones,Drop Top,wahchin,favorite movies,"Wahchin' me again and again, like favorite movies"
Ali Jones,Drop Top,packed,Shakur,"Truly yours, see my concert be too packed, just like Shakur"
Ali Jones,Drop Top,jet,Acu - ra,"What's in store, I'ma let jet like Acu-ra"
Ali Jones,Drop Top,zoom,the Camadors,"Gas pedal hit the floor, zoom like the Camadors"
Big Daddy Kane,Very Special,open,a jar of Vicks,Because ya got my nose open like a jar of Vicks
Tha Dogg Pound,Just Doggin,role,the G,"Uh, who play the role like the G's?"
Brooklyn Zu,Blood Is Love,scrubs,TLC,"See ya ""Scrubs"" like TLC"
EPMD,So Wat Cha Sayin,sucker,Mop & Glo ( That s word bond,Wax a sucker like Mop & Glo (That's word bond)
EPMD,So Wat Cha Sayin,partner,E Double,'Cause with a partner like E Double don't come a dime a dozen
EPMD,So Wat Cha Sayin,hits,I m Housin,"Droppin' hits like 'I'm Housin,' 'You Gots To Chill,' and more"
Atoms Family,Mystic Madness,system,atari,The designed? jaguar and out the player? system like atari
Atoms Family,Mystic Madness,green,grinches,My lyrics emit stenches like bums at park benches plus green like grinches
Atoms Family,Mystic Madness,tight,a speedo,Lyrics tight like a speedo
Atoms Family,Mystic Madness,forces,powder,Earthlike forces like powder until the globe shatters
Atoms Family,Mystic Madness,sloppies,joe,"And fraudulent carbon copies, sloppies like joe"
Atoms Family,Mystic Madness,swarm,rodan,On the platforms and the rap swarm like rodan above the road down
Busta Rhymes,We Made It,paper,rush hour traffic,A nigga paper long like rush hour traffic
Busta Rhymes,We Made It,money,Dre and Jimmy and Russell,To countin' money like Dre and Jimmy and Russell was
C-Murder,My Set,nappy,a bum on the block,"I am real playa ain't no segery, my hair nappy like a bum on the block"
Cappadonna,Eye for an Eye,styles,Nikki Bonds,"Yo, I blow styles like Nikki Bonds blowing trial"
Cappadonna,Eye for an Eye,rhyme,Frankenstein,"The mad chemist, create a rhyme like Frankenstein"
213,Twist Yo Body,hefner,Hugh,"Hefner like Hugh, now she's evidence"
OldWorlDisorder,3hree6ix5ive Street,jammin,three up in the chamber,"'Cause in Miami, the baby jammin' like three up in the chamber"
The Diplomats,Salute,bitches,Ferrari’s …,Treat bitches like Ferrari’s…gas em up
Dubee,My Thang,game,a sailor,"Spittin' game like a sailor, pirate of the seas"
Artifacts,Collaboration of Mics,amalgamation,steel,"Amalgamation like steel, we calibratin' mics to keep it real"
Artifacts,Collaboration of Mics,men,lab,"Is invested in, testin' men like lab specimens"
Artifacts,Collaboration of Mics,spot,the terrorist,"Don't front, we blow your spot like the terrorist"
Artifacts,Collaboration of Mics,strong,Mt. Everest,We do our thing and stand strong like Mt. Everest
Artifacts,Collaboration of Mics,face,Mona Lisa,The new procedure is to keep a straight face like Mona Lisa
Artifacts,Collaboration of Mics,son,Macaulay Caulkin,"Good Son like Macaulay Caulkin', stalkin' and walkin'"
One Be Lo,Enecs eht no kcab,raw,me,"'Cause they never seen as raw like me, so their jaws bite me (ouch)"
Raekwon,Legacy,move,elephant tusk,"But any man can and will be crushed, heaviest move like elephant tusk"
Beastie Boys,Hey Ladies,flowin,the Grand Canyon,Words flowin' out just like the Grand Canyon
Beastie Boys,Hey Ladies,flock,bees to a hive,Ladies flock like bees to a hive
The CMCs (Rap),Eternity,dark,a cave,"Now the lark, mmm, dark like a cave"
The CMCs (Rap),Eternity,place,Heaven,"Glory to God, ain't no place like Heaven"
The CMCs (Rap),Eternity,praises,24 - 7,We're givin praises to God like 24-7
Channel Live,Mad Izm,rocks,heavy metal,"Kickin' fat lyrics that rocks, like heavy metal"
Channel Live,Mad Izm,catchy,a jingle,"New type of lingo, catchy like a jingle"
Boosie Badazz,Wipe Me Down,famous,the Ninja Turtles ( Wipe me down,Famous like the Ninja Turtles (Wipe me down)
N.W.A,Real Niggaz Dont Die,nigga,me,To kill a nigga like me but motherfuckin real niggas don't die!
Akinyele,Butt Naked,movin,outfielders,"Movin like outfielders, cause I'm carryin knits"
Akinyele,Butt Naked,free,a Luke song,Gees give me the pee for free like a Luke song
Akinyele,Butt Naked,hairy,that man Sasqwash,This girl was hairy like that man Sasqwash
Akinyele,Butt Naked,pfrr,the human beatbox,Pfrr-pf-pf-pfrr - like the human beatbox
Akinyele,Butt Naked,rrraw,Captain Caveman,"Rrraw, rrraw, like Captain Caveman"
Rick Ross,Super High Remix,jets,the curtains and the blinds,But the Jets in the house like the curtains and the blinds
Lil Wayne,Back On My Grizzy,keep,brr - at - da - dat - dat,"Boy, that chopper keep drumming, like brr-at-da-dat-dat"
